"","CRUISEJOIN","REGION","SPECIES_CODE","LENGTH","FREQUENCY","YEAR","PERFORMANCE","HAULJOIN"
"7730",-623,"GOA",30060,230,1,2007,0,-3879
"7731",-623,"GOA",30060,250,2,2007,0,-3879
"7732",-623,"GOA",30060,260,2,2007,0,-3879
"7733",-623,"GOA",30060,260,4,2007,0,-3879
"7734",-623,"GOA",30060,270,6,2007,0,-3879
"7735",-623,"GOA",30060,290,7,2007,0,-3879
"7736",-623,"GOA",30060,270,1,2007,0,-3879
"7737",-623,"GOA",30060,280,8,2007,0,-3879
"7738",-623,"GOA",30060,280,11,2007,0,-3879
"7739",-623,"GOA",30060,290,5,2007,0,-3879
"7740",-623,"GOA",30060,300,7,2007,0,-3879
"7741",-623,"GOA",30060,300,7,2007,0,-3879
"7742",-623,"GOA",30060,310,12,2007,0,-3879
"7743",-623,"GOA",30060,310,14,2007,0,-3879
"7744",-623,"GOA",30060,320,11,2007,0,-3879
"7745",-623,"GOA",30060,320,9,2007,0,-3879
"7746",-623,"GOA",30060,330,18,2007,0,-3879
"7747",-623,"GOA",30060,330,8,2007,0,-3879
"7748",-623,"GOA",30060,340,14,2007,0,-3879
"7749",-623,"GOA",30060,340,10,2007,0,-3879
"7750",-623,"GOA",30060,350,5,2007,0,-3879
"7751",-623,"GOA",30060,350,7,2007,0,-3879
"7752",-623,"GOA",30060,360,6,2007,0,-3879
"7753",-623,"GOA",30060,360,8,2007,0,-3879
"7754",-623,"GOA",30060,370,5,2007,0,-3879
"7755",-623,"GOA",30060,370,7,2007,0,-3879
"7756",-623,"GOA",30060,380,2,2007,0,-3879
"7757",-623,"GOA",30060,380,2,2007,0,-3879
"7758",-623,"GOA",30060,390,2,2007,0,-3879
"7759",-623,"GOA",30060,390,3,2007,0,-3879
"7760",-623,"GOA",30060,400,2,2007,0,-3879
"7761",-623,"GOA",30060,400,2,2007,0,-3879
"7762",-623,"GOA",30060,410,3,2007,0,-3879
"7763",-623,"GOA",30060,410,2,2007,0,-3879
"7764",-623,"GOA",30060,420,5,2007,0,-3879
"7765",-623,"GOA",30060,430,1,2007,0,-3879
"7766",-623,"GOA",30060,440,1,2007,0,-3879
"7767",-623,"GOA",30060,280,1,2007,2.2,-3886
"7768",-623,"GOA",30060,330,1,2007,2.2,-3886
"7769",-623,"GOA",30060,190,2,2007,0,-3887
"7770",-623,"GOA",30060,170,1,2007,0,-3887
"7771",-623,"GOA",30060,180,1,2007,0,-3887
"7772",-623,"GOA",30060,180,1,2007,0,-3887
"7773",-623,"GOA",30060,190,2,2007,0,-3887
"7774",-623,"GOA",30060,200,1,2007,0,-3887
"7775",-623,"GOA",30060,200,3,2007,0,-3887
"7776",-623,"GOA",30060,210,2,2007,0,-3887
"7777",-623,"GOA",30060,220,4,2007,0,-3887
"7778",-623,"GOA",30060,220,4,2007,0,-3887
"7779",-623,"GOA",30060,230,2,2007,0,-3887
"7780",-623,"GOA",30060,240,6,2007,0,-3887
"7781",-623,"GOA",30060,240,4,2007,0,-3887
"7782",-623,"GOA",30060,250,1,2007,0,-3887
"7783",-623,"GOA",30060,250,3,2007,0,-3887
"7784",-623,"GOA",30060,260,2,2007,0,-3887
"7785",-623,"GOA",30060,260,7,2007,0,-3887
"7786",-623,"GOA",30060,270,6,2007,0,-3887
"7787",-623,"GOA",30060,270,7,2007,0,-3887
"7788",-623,"GOA",30060,280,2,2007,0,-3887
"7789",-623,"GOA",30060,280,6,2007,0,-3887
"7790",-623,"GOA",30060,300,4,2007,0,-3887
"7791",-623,"GOA",30060,290,1,2007,0,-3887
"7792",-623,"GOA",30060,290,1,2007,0,-3887
"7793",-623,"GOA",30060,300,5,2007,0,-3887
"7794",-623,"GOA",30060,310,4,2007,0,-3887
"7795",-623,"GOA",30060,310,1,2007,0,-3887
"7796",-623,"GOA",30060,320,1,2007,0,-3887
"7797",-623,"GOA",30060,320,10,2007,0,-3887
"7798",-623,"GOA",30060,330,5,2007,0,-3887
"7799",-623,"GOA",30060,330,4,2007,0,-3887
"7800",-623,"GOA",30060,340,2,2007,0,-3887
"7801",-623,"GOA",30060,340,2,2007,0,-3887
"7802",-623,"GOA",30060,350,1,2007,0,-3887
"7803",-623,"GOA",30060,350,1,2007,0,-3887
"7804",-623,"GOA",30060,360,2,2007,0,-3887
"7805",-623,"GOA",30060,360,1,2007,0,-3887
"7806",-623,"GOA",30060,370,1,2007,0,-3887
"7807",-623,"GOA",30060,380,1,2007,0,-3887
"7808",-623,"GOA",30060,390,1,2007,0,-3887
"7809",-623,"GOA",30060,400,1,2007,0,-3887
"7810",-623,"GOA",30060,410,2,2007,0,-3887
"7811",-623,"GOA",30060,440,1,2007,0,-3887
"7812",-623,"GOA",30060,450,1,2007,0,-3887
"7813",-623,"GOA",30060,190,3,2007,0,-3888
"7814",-623,"GOA",30060,160,2,2007,0,-3888
"7815",-623,"GOA",30060,170,3,2007,0,-3888
"7816",-623,"GOA",30060,170,1,2007,0,-3888
"7817",-623,"GOA",30060,190,1,2007,0,-3888
"7818",-623,"GOA",30060,200,1,2007,0,-3888
"7819",-623,"GOA",30060,200,2,2007,0,-3888
"7820",-623,"GOA",30060,220,1,2007,0,-3888
"7821",-623,"GOA",30060,220,1,2007,0,-3888
"7822",-623,"GOA",30060,230,4,2007,0,-3888
"7823",-623,"GOA",30060,230,1,2007,0,-3888
"7824",-623,"GOA",30060,240,1,2007,0,-3888
"7825",-623,"GOA",30060,250,2,2007,0,-3888
"7826",-623,"GOA",30060,250,2,2007,0,-3888
"7827",-623,"GOA",30060,260,4,2007,0,-3888
"7828",-623,"GOA",30060,260,1,2007,0,-3888
"7829",-623,"GOA",30060,270,5,2007,0,-3888
"7830",-623,"GOA",30060,270,2,2007,0,-3888
"7831",-623,"GOA",30060,280,6,2007,0,-3888
"7832",-623,"GOA",30060,280,4,2007,0,-3888
"7833",-623,"GOA",30060,290,10,2007,0,-3888
"7834",-623,"GOA",30060,290,7,2007,0,-3888
"7835",-623,"GOA",30060,300,5,2007,0,-3888
"7836",-623,"GOA",30060,300,5,2007,0,-3888
"7837",-623,"GOA",30060,310,9,2007,0,-3888
"7838",-623,"GOA",30060,310,6,2007,0,-3888
"7839",-623,"GOA",30060,320,5,2007,0,-3888
"7840",-623,"GOA",30060,320,5,2007,0,-3888
"7841",-623,"GOA",30060,330,8,2007,0,-3888
"7842",-623,"GOA",30060,330,4,2007,0,-3888
"7843",-623,"GOA",30060,340,2,2007,0,-3888
"7844",-623,"GOA",30060,340,1,2007,0,-3888
"7845",-623,"GOA",30060,350,4,2007,0,-3888
"7846",-623,"GOA",30060,350,2,2007,0,-3888
"7847",-623,"GOA",30060,360,4,2007,0,-3888
"7848",-623,"GOA",30060,360,1,2007,0,-3888
"7849",-623,"GOA",30060,370,2,2007,0,-3888
"7850",-623,"GOA",30060,370,1,2007,0,-3888
"7851",-623,"GOA",30060,380,4,2007,0,-3888
"7852",-623,"GOA",30060,380,2,2007,0,-3888
"7853",-623,"GOA",30060,390,6,2007,0,-3888
"7854",-623,"GOA",30060,390,1,2007,0,-3888
"7855",-623,"GOA",30060,400,4,2007,0,-3888
"7856",-623,"GOA",30060,400,1,2007,0,-3888
"7857",-623,"GOA",30060,410,3,2007,0,-3888
"7858",-623,"GOA",30060,410,1,2007,0,-3888
"7859",-623,"GOA",30060,420,2,2007,0,-3888
"7860",-623,"GOA",30060,430,2,2007,0,-3888
"7861",-623,"GOA",30060,440,2,2007,0,-3888
"7862",-623,"GOA",30060,310,1,2007,0,-3891
"7863",-623,"GOA",30060,350,1,2007,0,-3891
"7864",-623,"GOA",30060,370,1,2007,0,-3891
"7865",-624,"GOA",30060,350,1,2007,0,-2733
"7866",-624,"GOA",30060,330,1,2007,0,-2733
"7867",-624,"GOA",30060,340,1,2007,0,-2733
"7868",-624,"GOA",30060,340,1,2007,0,-2733
"7869",-624,"GOA",30060,370,2,2007,0,-2733
"7870",-624,"GOA",30060,370,2,2007,0,-2733
"7871",-624,"GOA",30060,330,2,2007,5.8,-2734
"7872",-624,"GOA",30060,350,1,2007,5.8,-2734
"7873",-624,"GOA",30060,410,1,2007,5.8,-2734
"7874",-624,"GOA",30060,310,15,2007,0,-2735
"7875",-624,"GOA",30060,290,1,2007,0,-2735
"7876",-624,"GOA",30060,300,3,2007,0,-2735
"7877",-624,"GOA",30060,300,5,2007,0,-2735
"7878",-624,"GOA",30060,310,13,2007,0,-2735
"7879",-624,"GOA",30060,320,19,2007,0,-2735
"7880",-624,"GOA",30060,320,18,2007,0,-2735
"7881",-624,"GOA",30060,330,22,2007,0,-2735
"7882",-624,"GOA",30060,330,20,2007,0,-2735
"7883",-624,"GOA",30060,340,13,2007,0,-2735
"7884",-624,"GOA",30060,340,15,2007,0,-2735
"7885",-624,"GOA",30060,350,11,2007,0,-2735
"7886",-624,"GOA",30060,350,11,2007,0,-2735
"7887",-624,"GOA",30060,360,3,2007,0,-2735
"7888",-624,"GOA",30060,360,8,2007,0,-2735
"7889",-624,"GOA",30060,370,1,2007,0,-2735
"7890",-624,"GOA",30060,370,4,2007,0,-2735
"7891",-624,"GOA",30060,380,2,2007,0,-2735
"7892",-624,"GOA",30060,380,1,2007,0,-2735
"7893",-624,"GOA",30060,390,1,2007,0,-2735
"7894",-624,"GOA",30060,410,1,2007,0,-2735
"7895",-624,"GOA",30060,330,1,2007,0,-2742
"7896",-624,"GOA",30060,240,1,2007,0,-2742
"7897",-624,"GOA",30060,320,1,2007,0,-2742
"7898",-624,"GOA",30060,330,1,2007,0,-2742
"7899",-624,"GOA",30060,340,3,2007,0,-2742
"7900",-624,"GOA",30060,340,4,2007,0,-2742
"7901",-624,"GOA",30060,350,5,2007,0,-2742
"7902",-624,"GOA",30060,350,1,2007,0,-2742
"7903",-624,"GOA",30060,360,6,2007,0,-2742
"7904",-624,"GOA",30060,360,6,2007,0,-2742
"7905",-624,"GOA",30060,380,3,2007,0,-2742
"7906",-624,"GOA",30060,400,2,2007,0,-2742
"7907",-624,"GOA",30060,320,1,2007,0,-2746
"7908",-624,"GOA",30060,350,2,2007,0,-2746
"7909",-624,"GOA",30060,350,1,2007,0,-2746
"7910",-624,"GOA",30060,160,1,2007,2.4,-2747
"7911",-624,"GOA",30060,150,1,2007,2.4,-2747
"7912",-624,"GOA",30060,150,2,2007,2.4,-2747
"7913",-624,"GOA",30060,330,1,2007,0,-2762
"7914",-624,"GOA",30060,180,1,2007,0,-2762
"7915",-624,"GOA",30060,210,1,2007,0,-2762
"7916",-624,"GOA",30060,230,1,2007,0,-2762
"7917",-624,"GOA",30060,330,1,2007,0,-2762
"7918",-624,"GOA",30060,340,1,2007,0,-2762
"7919",-624,"GOA",30060,350,2,2007,0,-2762
"7920",-624,"GOA",30060,360,1,2007,0,-2762
"7921",-624,"GOA",30060,390,1,2007,0,-2762
"7922",-624,"GOA",30060,420,1,2007,0,-2762
"7923",-624,"GOA",30060,250,3,2007,1.11,-2769
"7924",-624,"GOA",30060,210,2,2007,1.11,-2769
"7925",-624,"GOA",30060,220,5,2007,1.11,-2769
"7926",-624,"GOA",30060,220,1,2007,1.11,-2769
"7927",-624,"GOA",30060,230,3,2007,1.11,-2769
"7928",-624,"GOA",30060,230,5,2007,1.11,-2769
"7929",-624,"GOA",30060,250,4,2007,1.11,-2769
"7930",-624,"GOA",30060,260,8,2007,1.11,-2769
"7931",-624,"GOA",30060,260,7,2007,1.11,-2769
"7932",-624,"GOA",30060,270,18,2007,1.11,-2769
"7933",-624,"GOA",30060,270,13,2007,1.11,-2769
"7934",-624,"GOA",30060,280,7,2007,1.11,-2769
"7935",-624,"GOA",30060,280,7,2007,1.11,-2769
"7936",-624,"GOA",30060,290,2,2007,1.11,-2769
"7937",-624,"GOA",30060,290,3,2007,1.11,-2769
"7938",-624,"GOA",30060,300,2,2007,1.11,-2769
"7939",-624,"GOA",30060,310,4,2007,1.11,-2769
"7940",-624,"GOA",30060,320,2,2007,1.11,-2769
"7941",-624,"GOA",30060,320,3,2007,1.11,-2769
"7942",-624,"GOA",30060,330,3,2007,1.11,-2769
"7943",-624,"GOA",30060,330,1,2007,1.11,-2769
"7944",-624,"GOA",30060,340,1,2007,1.11,-2769
"7945",-624,"GOA",30060,350,1,2007,1.11,-2769
"7946",-624,"GOA",30060,350,2,2007,1.11,-2769
"7947",-624,"GOA",30060,360,2,2007,1.11,-2769
"7948",-624,"GOA",30060,280,1,2007,0,-2771
"7949",-624,"GOA",30060,130,1,2007,0,-2772
"7950",-624,"GOA",30060,110,1,2007,0,-2772
"7951",-624,"GOA",30060,120,1,2007,0,-2772
"7952",-624,"GOA",30060,120,1,2007,0,-2772
"7953",-624,"GOA",30060,130,1,2007,0,-2772
"7954",-624,"GOA",30060,180,1,2007,0,-2772
"7955",-624,"GOA",30060,260,1,2007,0,-2775
"7956",-624,"GOA",30060,180,1,2007,0,-2775
"7957",-624,"GOA",30060,190,3,2007,0,-2775
"7958",-624,"GOA",30060,230,1,2007,0,-2775
"7959",-624,"GOA",30060,270,1,2007,0,-2775
"7960",-624,"GOA",30060,280,3,2007,0,-2775
"7961",-624,"GOA",30060,290,1,2007,0,-2775
"7962",-624,"GOA",30060,300,1,2007,0,-2775
"7963",-624,"GOA",30060,300,1,2007,0,-2775
"7964",-624,"GOA",30060,310,5,2007,0,-2775
"7965",-624,"GOA",30060,310,1,2007,0,-2775
"7966",-624,"GOA",30060,320,4,2007,0,-2775
"7967",-624,"GOA",30060,320,2,2007,0,-2775
"7968",-624,"GOA",30060,330,7,2007,0,-2775
"7969",-624,"GOA",30060,330,5,2007,0,-2775
"7970",-624,"GOA",30060,340,17,2007,0,-2775
"7971",-624,"GOA",30060,340,5,2007,0,-2775
"7972",-624,"GOA",30060,350,9,2007,0,-2775
"7973",-624,"GOA",30060,350,9,2007,0,-2775
"7974",-624,"GOA",30060,360,9,2007,0,-2775
"7975",-624,"GOA",30060,360,8,2007,0,-2775
"7976",-624,"GOA",30060,370,13,2007,0,-2775
"7977",-624,"GOA",30060,370,7,2007,0,-2775
"7978",-624,"GOA",30060,380,6,2007,0,-2775
"7979",-624,"GOA",30060,380,1,2007,0,-2775
"7980",-624,"GOA",30060,390,3,2007,0,-2775
"7981",-624,"GOA",30060,390,1,2007,0,-2775
"7982",-624,"GOA",30060,400,4,2007,0,-2775
"7983",-624,"GOA",30060,410,1,2007,0,-2775
"7984",-624,"GOA",30060,420,1,2007,0,-2775
"7985",-624,"GOA",30060,430,1,2007,0,-2775
"7986",-624,"GOA",30060,450,1,2007,0,-2775
"7987",-624,"GOA",30060,200,1,2007,0,-2776
"7988",-624,"GOA",30060,180,3,2007,0,-2776
"7989",-624,"GOA",30060,190,2,2007,0,-2776
"7990",-624,"GOA",30060,190,1,2007,0,-2776
"7991",-624,"GOA",30060,200,1,2007,0,-2776
"7992",-624,"GOA",30060,210,1,2007,0,-2776
"7993",-624,"GOA",30060,220,1,2007,0,-2776
"7994",-624,"GOA",30060,230,3,2007,0,-2776
"7995",-624,"GOA",30060,230,1,2007,0,-2776
"7996",-624,"GOA",30060,240,1,2007,0,-2776
"7997",-624,"GOA",30060,240,2,2007,0,-2776
"7998",-624,"GOA",30060,250,4,2007,0,-2776
"7999",-624,"GOA",30060,250,1,2007,0,-2776
"8000",-624,"GOA",30060,280,1,2007,0,-2776
"8001",-624,"GOA",30060,410,1,2007,0,-2776
"8002",-624,"GOA",30060,430,1,2007,0,-2776
"8003",-624,"GOA",30060,440,1,2007,0,-2776
"8004",-624,"GOA",30060,180,1,2007,0,-2780
"8005",-624,"GOA",30060,440,1,2007,0,-2782
"8006",-624,"GOA",30060,350,6,2007,0,-2783
"8007",-624,"GOA",30060,310,1,2007,0,-2783
"8008",-624,"GOA",30060,320,1,2007,0,-2783
"8009",-624,"GOA",30060,330,2,2007,0,-2783
"8010",-624,"GOA",30060,340,8,2007,0,-2783
"8011",-624,"GOA",30060,340,6,2007,0,-2783
"8012",-624,"GOA",30060,350,6,2007,0,-2783
"8013",-624,"GOA",30060,360,14,2007,0,-2783
"8014",-624,"GOA",30060,360,5,2007,0,-2783
"8015",-624,"GOA",30060,370,21,2007,0,-2783
"8016",-624,"GOA",30060,370,7,2007,0,-2783
"8017",-624,"GOA",30060,380,27,2007,0,-2783
"8018",-624,"GOA",30060,380,6,2007,0,-2783
"8019",-624,"GOA",30060,390,19,2007,0,-2783
"8020",-624,"GOA",30060,390,2,2007,0,-2783
"8021",-624,"GOA",30060,400,7,2007,0,-2783
"8022",-624,"GOA",30060,400,3,2007,0,-2783
"8023",-624,"GOA",30060,410,2,2007,0,-2783
"8024",-624,"GOA",30060,410,6,2007,0,-2783
"8025",-624,"GOA",30060,420,14,2007,0,-2783
"8026",-624,"GOA",30060,430,9,2007,0,-2783
"8027",-624,"GOA",30060,440,5,2007,0,-2783
"8028",-624,"GOA",30060,330,9,2007,1.11,-2785
"8029",-624,"GOA",30060,310,1,2007,1.11,-2785
"8030",-624,"GOA",30060,320,5,2007,1.11,-2785
"8031",-624,"GOA",30060,320,1,2007,1.11,-2785
"8032",-624,"GOA",30060,330,5,2007,1.11,-2785
"8033",-624,"GOA",30060,340,11,2007,1.11,-2785
"8034",-624,"GOA",30060,340,15,2007,1.11,-2785
"8035",-624,"GOA",30060,350,13,2007,1.11,-2785
"8036",-624,"GOA",30060,350,14,2007,1.11,-2785
"8037",-624,"GOA",30060,360,9,2007,1.11,-2785
"8038",-624,"GOA",30060,360,13,2007,1.11,-2785
"8039",-624,"GOA",30060,370,5,2007,1.11,-2785
"8040",-624,"GOA",30060,370,6,2007,1.11,-2785
"8041",-624,"GOA",30060,380,1,2007,1.11,-2785
"8042",-624,"GOA",30060,380,2,2007,1.11,-2785
"8043",-624,"GOA",30060,390,4,2007,1.11,-2785
"8044",-624,"GOA",30060,400,1,2007,1.11,-2785
"8045",-624,"GOA",30060,410,2,2007,1.11,-2785
"8046",-624,"GOA",30060,130,1,2007,0,-2995
"8047",-624,"GOA",30060,180,1,2007,0,-2995
"8048",-624,"GOA",30060,260,1,2007,0,-2997
"8049",-624,"GOA",30060,140,1,2007,0,-3003
"8050",-624,"GOA",30060,120,3,2007,0,-3003
"8051",-624,"GOA",30060,120,1,2007,0,-3003
"8052",-624,"GOA",30060,130,2,2007,0,-3003
"8053",-624,"GOA",30060,140,1,2007,0,-3003
"8054",-624,"GOA",30060,190,2,2007,0,-3003
"8055",-624,"GOA",30060,200,1,2007,0,-3003
"8056",-624,"GOA",30060,210,1,2007,0,-3003
"8057",-624,"GOA",30060,210,1,2007,0,-3003
"8058",-624,"GOA",30060,250,1,2007,0,-3003
"8059",-624,"GOA",30060,130,1,2007,0,-3010
"8060",-624,"GOA",30060,200,1,2007,0,-3010
"8061",-624,"GOA",30060,190,1,2007,0,-3012
"8062",-624,"GOA",30060,120,1,2007,0,-3012
"8063",-624,"GOA",30060,140,1,2007,0,-3012
"8064",-624,"GOA",30060,180,1,2007,0,-3012
"8065",-624,"GOA",30060,200,5,2007,0,-3012
"8066",-624,"GOA",30060,200,2,2007,0,-3012
"8067",-624,"GOA",30060,210,2,2007,0,-3012
"8068",-624,"GOA",30060,200,1,2007,0,-3013
"8069",-624,"GOA",30060,310,1,2007,2.1,-3030
"8070",-624,"GOA",30060,430,1,2007,2.1,-3030
"8071",-624,"GOA",30060,290,1,2007,1.11,-3031
"8072",-624,"GOA",30060,420,1,2007,1.11,-3041
"8073",-624,"GOA",30060,460,1,2007,1.11,-3041
"8074",-624,"GOA",30060,420,1,2007,0,-3051
"8075",-624,"GOA",30060,420,1,2007,0,-3063
"8076",-624,"GOA",30060,430,2,2007,0,-3063
"8077",-624,"GOA",30060,380,2,2007,0,-3064
"8078",-624,"GOA",30060,340,1,2007,0,-3064
"8079",-624,"GOA",30060,350,2,2007,0,-3064
"8080",-624,"GOA",30060,360,3,2007,0,-3064
"8081",-624,"GOA",30060,370,1,2007,0,-3064
"8082",-624,"GOA",30060,370,1,2007,0,-3064
"8083",-624,"GOA",30060,390,1,2007,0,-3064
"8084",-624,"GOA",30060,410,1,2007,0,-3064
"8085",-624,"GOA",30060,420,4,2007,0,-3064
"8086",-624,"GOA",30060,430,2,2007,0,-3064
"8087",-624,"GOA",30060,440,3,2007,0,-3064
"8088",-624,"GOA",30060,490,1,2007,0,-3064
"8089",-624,"GOA",30060,450,2,2007,0,-3064
"8090",-624,"GOA",30060,460,1,2007,0,-3064
"8091",-624,"GOA",30060,470,1,2007,0,-3064
"8092",-624,"GOA",30060,400,1,2007,0,-3070
"8093",-624,"GOA",30060,440,1,2007,0,-3070
"8094",-624,"GOA",30060,300,1,2007,0,-3071
"8095",-624,"GOA",30060,320,1,2007,0,-3071
"8096",-624,"GOA",30060,470,1,2007,0,-3071
"8097",-624,"GOA",30060,330,1,2007,0,-3612
"8098",-624,"GOA",30060,230,1,2007,0,-3612
"8099",-624,"GOA",30060,270,1,2007,0,-3612
"8100",-624,"GOA",30060,230,2,2007,0,-3614
"8101",-624,"GOA",30060,200,1,2007,0,-3614
"8102",-624,"GOA",30060,210,1,2007,0,-3614
"8103",-624,"GOA",30060,220,3,2007,0,-3614
"8104",-624,"GOA",30060,240,2,2007,0,-3614
"8105",-624,"GOA",30060,240,3,2007,0,-3614
"8106",-624,"GOA",30060,250,8,2007,0,-3614
"8107",-624,"GOA",30060,250,5,2007,0,-3614
"8108",-624,"GOA",30060,260,5,2007,0,-3614
"8109",-624,"GOA",30060,260,14,2007,0,-3614
"8110",-624,"GOA",30060,270,4,2007,0,-3614
"8111",-624,"GOA",30060,270,10,2007,0,-3614
"8112",-624,"GOA",30060,280,6,2007,0,-3614
"8113",-624,"GOA",30060,280,14,2007,0,-3614
"8114",-624,"GOA",30060,290,8,2007,0,-3614
"8115",-624,"GOA",30060,290,1,2007,0,-3614
"8116",-624,"GOA",30060,310,3,2007,0,-3614
"8117",-624,"GOA",30060,300,3,2007,0,-3614
"8118",-624,"GOA",30060,300,1,2007,0,-3614
"8119",-624,"GOA",30060,310,3,2007,0,-3614
"8120",-624,"GOA",30060,320,3,2007,0,-3614
"8121",-624,"GOA",30060,330,2,2007,0,-3614
"8122",-624,"GOA",30060,330,2,2007,0,-3614
"8123",-624,"GOA",30060,340,1,2007,0,-3614
"8124",-624,"GOA",30060,340,2,2007,0,-3614
"8125",-624,"GOA",30060,350,2,2007,0,-3614
"8126",-624,"GOA",30060,350,1,2007,0,-3614
"8127",-624,"GOA",30060,360,5,2007,0,-3614
"8128",-624,"GOA",30060,360,1,2007,0,-3614
"8129",-624,"GOA",30060,370,4,2007,0,-3614
"8130",-624,"GOA",30060,370,2,2007,0,-3614
"8131",-624,"GOA",30060,380,8,2007,0,-3614
"8132",-624,"GOA",30060,380,1,2007,0,-3614
"8133",-624,"GOA",30060,390,7,2007,0,-3614
"8134",-624,"GOA",30060,390,2,2007,0,-3614
"8135",-624,"GOA",30060,400,6,2007,0,-3614
"8136",-624,"GOA",30060,400,3,2007,0,-3614
"8137",-624,"GOA",30060,410,8,2007,0,-3614
"8138",-624,"GOA",30060,410,4,2007,0,-3614
"8139",-624,"GOA",30060,420,2,2007,0,-3614
"8140",-624,"GOA",30060,420,2,2007,0,-3614
"8141",-624,"GOA",30060,430,3,2007,0,-3614
"8142",-624,"GOA",30060,430,1,2007,0,-3614
"8143",-624,"GOA",30060,440,2,2007,0,-3614
"8144",-624,"GOA",30060,450,1,2007,0,-3614
"8145",-624,"GOA",30060,370,7,2007,0,-3615
"8146",-624,"GOA",30060,240,1,2007,0,-3615
"8147",-624,"GOA",30060,350,1,2007,0,-3615
"8148",-624,"GOA",30060,360,1,2007,0,-3615
"8149",-624,"GOA",30060,370,5,2007,0,-3615
"8150",-624,"GOA",30060,380,3,2007,0,-3615
"8151",-624,"GOA",30060,380,2,2007,0,-3615
"8152",-624,"GOA",30060,390,3,2007,0,-3615
"8153",-624,"GOA",30060,390,2,2007,0,-3615
"8154",-624,"GOA",30060,400,5,2007,0,-3615
"8155",-624,"GOA",30060,400,2,2007,0,-3615
"8156",-624,"GOA",30060,410,1,2007,0,-3615
"8157",-624,"GOA",30060,420,2,2007,0,-3615
"8158",-624,"GOA",30060,430,1,2007,0,-3615
"8159",-624,"GOA",30060,250,1,2007,0,-3618
"8160",-624,"GOA",30060,200,1,2007,0,-3618
"8161",-624,"GOA",30060,210,1,2007,0,-3618
"8162",-624,"GOA",30060,250,1,2007,0,-3618
"8163",-624,"GOA",30060,270,2,2007,0,-3618
"8164",-624,"GOA",30060,280,1,2007,0,-3618
"8165",-624,"GOA",30060,280,1,2007,0,-3618
"8166",-624,"GOA",30060,290,1,2007,0,-3618
"8167",-624,"GOA",30060,290,2,2007,0,-3618
"8168",-624,"GOA",30060,400,1,2007,0,-3619
"8169",-624,"GOA",30060,370,1,2007,0,-3619
"8170",-624,"GOA",30060,380,3,2007,0,-3619
"8171",-624,"GOA",30060,390,1,2007,0,-3619
"8172",-624,"GOA",30060,420,1,2007,0,-3619
"8173",-624,"GOA",30060,210,3,2007,0,-3631
"8174",-624,"GOA",30060,190,1,2007,0,-3631
"8175",-624,"GOA",30060,200,1,2007,0,-3631
"8176",-624,"GOA",30060,200,4,2007,0,-3631
"8177",-624,"GOA",30060,210,1,2007,0,-3631
"8178",-624,"GOA",30060,220,2,2007,0,-3631
"8179",-624,"GOA",30060,230,2,2007,0,-3631
"8180",-624,"GOA",30060,250,3,2007,0,-3631
"8181",-624,"GOA",30060,250,1,2007,0,-3631
"8182",-624,"GOA",30060,260,1,2007,0,-3631
"8183",-624,"GOA",30060,260,2,2007,0,-3631
"8184",-624,"GOA",30060,270,1,2007,0,-3631
"8185",-624,"GOA",30060,280,10,2007,0,-3631
"8186",-624,"GOA",30060,280,7,2007,0,-3631
"8187",-624,"GOA",30060,290,6,2007,0,-3631
"8188",-624,"GOA",30060,290,5,2007,0,-3631
"8189",-624,"GOA",30060,300,1,2007,0,-3631
"8190",-624,"GOA",30060,300,1,2007,0,-3631
"8191",-624,"GOA",30060,320,4,2007,0,-3631
"8192",-624,"GOA",30060,330,3,2007,0,-3631
"8193",-624,"GOA",30060,330,1,2007,0,-3631
"8194",-624,"GOA",30060,340,2,2007,0,-3631
"8195",-624,"GOA",30060,350,4,2007,0,-3631
"8196",-624,"GOA",30060,350,1,2007,0,-3631
"8197",-624,"GOA",30060,360,9,2007,0,-3631
"8198",-624,"GOA",30060,360,3,2007,0,-3631
"8199",-624,"GOA",30060,370,17,2007,0,-3631
"8200",-624,"GOA",30060,370,3,2007,0,-3631
"8201",-624,"GOA",30060,380,15,2007,0,-3631
"8202",-624,"GOA",30060,380,5,2007,0,-3631
"8203",-624,"GOA",30060,390,5,2007,0,-3631
"8204",-624,"GOA",30060,390,5,2007,0,-3631
"8205",-624,"GOA",30060,400,5,2007,0,-3631
"8206",-624,"GOA",30060,400,1,2007,0,-3631
"8207",-624,"GOA",30060,320,2,2007,0,-3634
"8208",-624,"GOA",30060,220,1,2007,0,-3634
"8209",-624,"GOA",30060,310,1,2007,0,-3634
"8210",-624,"GOA",30060,320,1,2007,0,-3634
"8211",-624,"GOA",30060,330,3,2007,0,-3634
"8212",-624,"GOA",30060,330,2,2007,0,-3634
"8213",-624,"GOA",30060,340,7,2007,0,-3634
"8214",-624,"GOA",30060,340,3,2007,0,-3634
"8215",-624,"GOA",30060,350,12,2007,0,-3634
"8216",-624,"GOA",30060,350,9,2007,0,-3634
"8217",-624,"GOA",30060,360,19,2007,0,-3634
"8218",-624,"GOA",30060,360,8,2007,0,-3634
"8219",-624,"GOA",30060,370,10,2007,0,-3634
"8220",-624,"GOA",30060,370,7,2007,0,-3634
"8221",-624,"GOA",30060,380,11,2007,0,-3634
"8222",-624,"GOA",30060,380,8,2007,0,-3634
